DateKey,CalendarYear,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,Año,Trimestre,Mes,Día,SemanaAño,Dia Semana,Fin Semana,Mes Corto,Mes Txt,Dia Txt,Start of Week,End of Week,Mala Suerte
"2008-06-04 00:00:00,000",2008,"H1","Q2",200806,"June","Week 23","Wednesday","WorkDay",2008,"Trimestre 2",6,4,23,3,"Día Laboral","J","June","Wednesday","2008-06-01 00:00:00,000","2008-06-08 00:00:00,000","Día Normal"
"2008-06-05 00:00:00,000",2008,"H1","Q2",200806,"June","Week 23","Thursday","WorkDay",2008,"Trimestre 2",6,5,23,4,"Día Laboral","J","June","Thursday","2008-06-01 00:00:00,000","2008-06-08 00:00:00,000","Día Normal"
"2008-06-06 00:00:00,000",2008,"H1","Q2",200806,"June","Week 23","Friday","WorkDay",2008,"Trimestre 2",6,6,23,5,"Día Laboral","J","June","Friday","2008-06-01 00:00:00,000","2008-06-08 00:00:00,000","Día Normal"
"2008-06-09 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Monday","WorkDay",2008,"Trimestre 2",6,9,24,1,"Día Laboral","J","June","Monday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-10 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Tuesday","WorkDay",2008,"Trimestre 2",6,10,24,2,"Día Laboral","J","June","Tuesday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-11 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Wednesday","WorkDay",2008,"Trimestre 2",6,11,24,3,"Día Laboral","J","June","Wednesday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-12 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Thursday","WorkDay",2008,"Trimestre 2",6,12,24,4,"Día Laboral","J","June","Thursday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-13 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Friday","WorkDay",2008,"Trimestre 2",6,13,24,5,"Día Laboral","J","June","Friday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-16 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Monday","WorkDay",2008,"Trimestre 2",6,16,25,1,"Día Laboral","J","June","Monday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-17 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Tuesday","WorkDay",2008,"Trimestre 2",6,17,25,2,"Día Laboral","J","June","Tuesday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-18 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Wednesday","WorkDay",2008,"Trimestre 2",6,18,25,3,"Día Laboral","J","June","Wednesday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-19 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Thursday","WorkDay",2008,"Trimestre 2",6,19,25,4,"Día Laboral","J","June","Thursday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-20 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Friday","WorkDay",2008,"Trimestre 2",6,20,25,5,"Día Laboral","J","June","Friday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-23 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Monday","WorkDay",2008,"Trimestre 2",6,23,26,1,"Día Laboral","J","June","Monday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-06-24 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Tuesday","WorkDay",2008,"Trimestre 2",6,24,26,2,"Día Laboral","J","June","Tuesday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-06-25 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Wednesday","WorkDay",2008,"Trimestre 2",6,25,26,3,"Día Laboral","J","June","Wednesday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-06-26 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Thursday","WorkDay",2008,"Trimestre 2",6,26,26,4,"Día Laboral","J","June","Thursday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-06-27 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Friday","WorkDay",2008,"Trimestre 2",6,27,26,5,"Día Laboral","J","June","Friday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-06-30 00:00:00,000",2008,"H1","Q2",200806,"June","Week 27","Monday","WorkDay",2008,"Trimestre 2",6,30,27,1,"Día Laboral","J","June","Monday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-01 00:00:00,000",2008,"H2","Q3",200807,"July","Week 27","Tuesday","WorkDay",2008,"Trimestre 3",7,1,27,2,"Día Laboral","J","July","Tuesday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-02 00:00:00,000",2008,"H2","Q3",200807,"July","Week 27","Wednesday","WorkDay",2008,"Trimestre 3",7,2,27,3,"Día Laboral","J","July","Wednesday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-03 00:00:00,000",2008,"H2","Q3",200807,"July","Week 27","Thursday","WorkDay",2008,"Trimestre 3",7,3,27,4,"Día Laboral","J","July","Thursday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-04 00:00:00,000",2008,"H2","Q3",200807,"July","Week 27","Friday","WorkDay",2008,"Trimestre 3",7,4,27,5,"Día Laboral","J","July","Friday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-07 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Monday","WorkDay",2008,"Trimestre 3",7,7,28,1,"Día Laboral","J","July","Monday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-08 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Tuesday","WorkDay",2008,"Trimestre 3",7,8,28,2,"Día Laboral","J","July","Tuesday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-09 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Wednesday","WorkDay",2008,"Trimestre 3",7,9,28,3,"Día Laboral","J","July","Wednesday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-10 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Thursday","WorkDay",2008,"Trimestre 3",7,10,28,4,"Día Laboral","J","July","Thursday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-11 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Friday","WorkDay",2008,"Trimestre 3",7,11,28,5,"Día Laboral","J","July","Friday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-14 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Monday","WorkDay",2008,"Trimestre 3",7,14,29,1,"Día Laboral","J","July","Monday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-15 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Tuesday","WorkDay",2008,"Trimestre 3",7,15,29,2,"Día Laboral","J","July","Tuesday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-16 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Wednesday","WorkDay",2008,"Trimestre 3",7,16,29,3,"Día Laboral","J","July","Wednesday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-17 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Thursday","WorkDay",2008,"Trimestre 3",7,17,29,4,"Día Laboral","J","July","Thursday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-18 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Friday","WorkDay",2008,"Trimestre 3",7,18,29,5,"Día Laboral","J","July","Friday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-21 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Monday","WorkDay",2008,"Trimestre 3",7,21,30,1,"Día Laboral","J","July","Monday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-07-22 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Tuesday","WorkDay",2008,"Trimestre 3",7,22,30,2,"Día Laboral","J","July","Tuesday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-07-23 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Wednesday","WorkDay",2008,"Trimestre 3",7,23,30,3,"Día Laboral","J","July","Wednesday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-07-24 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Thursday","WorkDay",2008,"Trimestre 3",7,24,30,4,"Día Laboral","J","July","Thursday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-07-25 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Friday","WorkDay",2008,"Trimestre 3",7,25,30,5,"Día Laboral","J","July","Friday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-07-28 00:00:00,000",2008,"H2","Q3",200807,"July","Week 31","Monday","WorkDay",2008,"Trimestre 3",7,28,31,1,"Día Laboral","J","July","Monday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-07-29 00:00:00,000",2008,"H2","Q3",200807,"July","Week 31","Tuesday","WorkDay",2008,"Trimestre 3",7,29,31,2,"Día Laboral","J","July","Tuesday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-07-30 00:00:00,000",2008,"H2","Q3",200807,"July","Week 31","Wednesday","WorkDay",2008,"Trimestre 3",7,30,31,3,"Día Laboral","J","July","Wednesday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-07-31 00:00:00,000",2008,"H2","Q3",200807,"July","Week 31","Thursday","WorkDay",2008,"Trimestre 3",7,31,31,4,"Día Laboral","J","July","Thursday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-08-01 00:00:00,000",2008,"H2","Q3",200808,"August","Week 31","Friday","WorkDay",2008,"Trimestre 3",8,1,31,5,"Día Laboral","A","August","Friday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-08-04 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Monday","WorkDay",2008,"Trimestre 3",8,4,32,1,"Día Laboral","A","August","Monday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-05 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Tuesday","WorkDay",2008,"Trimestre 3",8,5,32,2,"Día Laboral","A","August","Tuesday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-06 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Wednesday","WorkDay",2008,"Trimestre 3",8,6,32,3,"Día Laboral","A","August","Wednesday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-07 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Thursday","WorkDay",2008,"Trimestre 3",8,7,32,4,"Día Laboral","A","August","Thursday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-08 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Friday","WorkDay",2008,"Trimestre 3",8,8,32,5,"Día Laboral","A","August","Friday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-11 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Monday","WorkDay",2008,"Trimestre 3",8,11,33,1,"Día Laboral","A","August","Monday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-12 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Tuesday","WorkDay",2008,"Trimestre 3",8,12,33,2,"Día Laboral","A","August","Tuesday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-13 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Wednesday","WorkDay",2008,"Trimestre 3",8,13,33,3,"Día Laboral","A","August","Wednesday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-14 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Thursday","WorkDay",2008,"Trimestre 3",8,14,33,4,"Día Laboral","A","August","Thursday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-15 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Friday","WorkDay",2008,"Trimestre 3",8,15,33,5,"Día Laboral","A","August","Friday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-18 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Monday","WorkDay",2008,"Trimestre 3",8,18,34,1,"Día Laboral","A","August","Monday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-19 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Tuesday","WorkDay",2008,"Trimestre 3",8,19,34,2,"Día Laboral","A","August","Tuesday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-20 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Wednesday","WorkDay",2008,"Trimestre 3",8,20,34,3,"Día Laboral","A","August","Wednesday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-21 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Thursday","WorkDay",2008,"Trimestre 3",8,21,34,4,"Día Laboral","A","August","Thursday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-22 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Friday","WorkDay",2008,"Trimestre 3",8,22,34,5,"Día Laboral","A","August","Friday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-25 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Monday","WorkDay",2008,"Trimestre 3",8,25,35,1,"Día Laboral","A","August","Monday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-08-26 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Tuesday","WorkDay",2008,"Trimestre 3",8,26,35,2,"Día Laboral","A","August","Tuesday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-08-27 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Wednesday","WorkDay",2008,"Trimestre 3",8,27,35,3,"Día Laboral","A","August","Wednesday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-08-28 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Thursday","WorkDay",2008,"Trimestre 3",8,28,35,4,"Día Laboral","A","August","Thursday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-08-29 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Friday","WorkDay",2008,"Trimestre 3",8,29,35,5,"Día Laboral","A","August","Friday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-09-01 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Monday","WorkDay",2008,"Trimestre 3",9,1,36,1,"Día Laboral","S","September","Monday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-02 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Tuesday","WorkDay",2008,"Trimestre 3",9,2,36,2,"Día Laboral","S","September","Tuesday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-03 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Wednesday","WorkDay",2008,"Trimestre 3",9,3,36,3,"Día Laboral","S","September","Wednesday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-04 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Thursday","WorkDay",2008,"Trimestre 3",9,4,36,4,"Día Laboral","S","September","Thursday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-05 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Friday","WorkDay",2008,"Trimestre 3",9,5,36,5,"Día Laboral","S","September","Friday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-08 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Monday","WorkDay",2008,"Trimestre 3",9,8,37,1,"Día Laboral","S","September","Monday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-09 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Tuesday","WorkDay",2008,"Trimestre 3",9,9,37,2,"Día Laboral","S","September","Tuesday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-10 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Wednesday","WorkDay",2008,"Trimestre 3",9,10,37,3,"Día Laboral","S","September","Wednesday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-11 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Thursday","WorkDay",2008,"Trimestre 3",9,11,37,4,"Día Laboral","S","September","Thursday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-12 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Friday","WorkDay",2008,"Trimestre 3",9,12,37,5,"Día Laboral","S","September","Friday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-15 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Monday","WorkDay",2008,"Trimestre 3",9,15,38,1,"Día Laboral","S","September","Monday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-16 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Tuesday","WorkDay",2008,"Trimestre 3",9,16,38,2,"Día Laboral","S","September","Tuesday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-17 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Wednesday","WorkDay",2008,"Trimestre 3",9,17,38,3,"Día Laboral","S","September","Wednesday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-18 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Thursday","WorkDay",2008,"Trimestre 3",9,18,38,4,"Día Laboral","S","September","Thursday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-19 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Friday","WorkDay",2008,"Trimestre 3",9,19,38,5,"Día Laboral","S","September","Friday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-22 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Monday","WorkDay",2008,"Trimestre 3",9,22,39,1,"Día Laboral","S","September","Monday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-09-23 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Tuesday","WorkDay",2008,"Trimestre 3",9,23,39,2,"Día Laboral","S","September","Tuesday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-09-24 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Wednesday","WorkDay",2008,"Trimestre 3",9,24,39,3,"Día Laboral","S","September","Wednesday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-09-25 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Thursday","WorkDay",2008,"Trimestre 3",9,25,39,4,"Día Laboral","S","September","Thursday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-09-26 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Friday","WorkDay",2008,"Trimestre 3",9,26,39,5,"Día Laboral","S","September","Friday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-09-29 00:00:00,000",2008,"H2","Q3",200809,"September","Week 40","Monday","WorkDay",2008,"Trimestre 3",9,29,40,1,"Día Laboral","S","September","Monday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-09-30 00:00:00,000",2008,"H2","Q3",200809,"September","Week 40","Tuesday","WorkDay",2008,"Trimestre 3",9,30,40,2,"Día Laboral","S","September","Tuesday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-10-01 00:00:00,000",2008,"H2","Q4",200810,"October","Week 40","Wednesday","WorkDay",2008,"Trimestre 4",10,1,40,3,"Día Laboral","O","October","Wednesday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-10-02 00:00:00,000",2008,"H2","Q4",200810,"October","Week 40","Thursday","WorkDay",2008,"Trimestre 4",10,2,40,4,"Día Laboral","O","October","Thursday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-10-03 00:00:00,000",2008,"H2","Q4",200810,"October","Week 40","Friday","WorkDay",2008,"Trimestre 4",10,3,40,5,"Día Laboral","O","October","Friday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-10-06 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Monday","WorkDay",2008,"Trimestre 4",10,6,41,1,"Día Laboral","O","October","Monday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
"2008-10-07 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Tuesday","WorkDay",2008,"Trimestre 4",10,7,41,2,"Día Laboral","O","October","Tuesday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
"2008-10-08 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Wednesday","WorkDay",2008,"Trimestre 4",10,8,41,3,"Día Laboral","O","October","Wednesday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
"2008-10-09 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Thursday","WorkDay",2008,"Trimestre 4",10,9,41,4,"Día Laboral","O","October","Thursday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
"2008-10-10 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Friday","WorkDay",2008,"Trimestre 4",10,10,41,5,"Día Laboral","O","October","Friday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
